{'stationid': 84, 'city': 'Brasov', 'temp': 4, 'rain': 0.98, 'wind': 3, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 38, 'city': 'Cluj', 'temp': 27, 'rain': 0.56, 'wind': 13, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 7, 'city': 'Pascani', 'temp': 30, 'rain': 0.31, 'wind': 29, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 0, 'city': 'Pascani', 'temp': 36, 'rain': 0.25, 'wind': 15, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 99, 'city': 'Cluj', 'temp': 0, 'rain': 0.84, 'wind': 23, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 15, 'city': 'Brasov', 'temp': 4, 'rain': 0.79, 'wind': 16, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 74, 'city': 'Brasov', 'temp': 37, 'rain': 0.93, 'wind': 29, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 96, 'city': 'Brasov', 'temp': 4, 'rain': 0.25, 'wind': 13, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 99, 'city': 'Cluj', 'temp': -5, 'rain': 0.25, 'wind': 18, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 70, 'city': 'Cluj', 'temp': 20, 'rain': 0.46, 'wind': 26, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 85, 'city': 'Pascani', 'temp': 33, 'rain': 0.89, 'wind': 7, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 17, 'city': 'Brasov', 'temp': 24, 'rain': 0.52, 'wind': 10, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 7, 'city': 'Brasov', 'temp': 31, 'rain': 0.02, 'wind': 5, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 75, 'city': 'Pascani', 'temp': 7, 'rain': 0.87, 'wind': 18, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 53, 'city': 'Brasov', 'temp': -9, 'rain': 0.43, 'wind': 3, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 85, 'city': 'Pascani', 'temp': 23, 'rain': 0.3, 'wind': 26, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 76, 'city': 'Pascani', 'temp': 17, 'rain': 0.04, 'wind': 9, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 43, 'city': 'Brasov', 'temp': 7, 'rain': 0.24, 'wind': 6, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 13, 'city': 'Cluj', 'temp': 18, 'rain': 0.47, 'wind': 13, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 83, 'city': 'Brasov', 'temp': -3, 'rain': 0.94, 'wind': 19, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 14, 'city': 'Pascani', 'temp': 1, 'rain': 0.94, 'wind': 0, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 14, 'city': 'Brasov', 'temp': -3, 'rain': 0.01, 'wind': 23, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 46, 'city': 'Cluj', 'temp': 22, 'rain': 0.33, 'wind': 0, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 35, 'city': 'Brasov', 'temp': 37, 'rain': 0.95, 'wind': 5, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 18, 'city': 'Cluj', 'temp': 33, 'rain': 0.57, 'wind': 23, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 68, 'city': 'Brasov', 'temp': 15, 'rain': 0.43, 'wind': 3, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 76, 'city': 'Brasov', 'temp': 22, 'rain': 0.56, 'wind': 29, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 44, 'city': 'Pascani', 'temp': -4, 'rain': 0.82, 'wind': 14, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 64, 'city': 'Cluj', 'temp': 34, 'rain': 0.31, 'wind': 3, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 53, 'city': 'Brasov', 'temp': -1, 'rain': 0.07, 'wind': 19, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 46, 'city': 'Brasov', 'temp': 19, 'rain': 0.17, 'wind': 3, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 32, 'city': 'Pascani', 'temp': 35, 'rain': 0.31, 'wind': 9, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 38, 'city': 'Brasov', 'temp': 16, 'rain': 0.9, 'wind': 24, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 30, 'city': 'Pascani', 'temp': 7, 'rain': 0.7, 'wind': 4, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 18, 'city': 'Brasov', 'temp': 33, 'rain': 0.59, 'wind': 21, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 45, 'city': 'Cluj', 'temp': 39, 'rain': 0.13, 'wind': 30, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 72, 'city': 'Brasov', 'temp': 25, 'rain': 0.22, 'wind': 5, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 73, 'city': 'Cluj', 'temp': 19, 'rain': 0.36, 'wind': 26, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 84, 'city': 'Pascani', 'temp': 27, 'rain': 0.42, 'wind': 1, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 65, 'city': 'Cluj', 'temp': -2, 'rain': 0.14, 'wind': 23, 'direction': 'N', 'date': '4.01.2023'} 
{'stationid': 61, 'city': 'Pascani', 'temp': 21, 'rain': 0.16, 'wind': 19, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 79, 'city': 'Pascani', 'temp': -9, 'rain': 0.11, 'wind': 5, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 29, 'city': 'Brasov', 'temp': 23, 'rain': 0.62, 'wind': 28, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 80, 'city': 'Brasov', 'temp': 9, 'rain': 0.05, 'wind': 25, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 68, 'city': 'Cluj', 'temp': 36, 'rain': 0.01, 'wind': 19, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 75, 'city': 'Pascani', 'temp': 5, 'rain': 0.38, 'wind': 1, 'direction': 'SE', 'date': '4.01.2023'} 
{'stationid': 3, 'city': 'Cluj', 'temp': 1, 'rain': 0.37, 'wind': 6, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 84, 'city': 'Cluj', 'temp': -8, 'rain': 0.87, 'wind': 16, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 12, 'city': 'Cluj', 'temp': -10, 'rain': 0.95, 'wind': 12, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 15, 'city': 'Cluj', 'temp': 1, 'rain': 0.71, 'wind': 1, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 30, 'city': 'Brasov', 'temp': 19, 'rain': 0.5, 'wind': 24, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 32, 'city': 'Pascani', 'temp': 33, 'rain': 0.01, 'wind': 20, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 20, 'city': 'Cluj', 'temp': 23, 'rain': 0.06, 'wind': 0, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 95, 'city': 'Pascani', 'temp': 20, 'rain': 0.39, 'wind': 21, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 71, 'city': 'Cluj', 'temp': 30, 'rain': 0.82, 'wind': 2, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 45, 'city': 'Brasov', 'temp': 0, 'rain': 0.01, 'wind': 20, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 47, 'city': 'Pascani', 'temp': 27, 'rain': 0.23, 'wind': 21, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 18, 'city': 'Brasov', 'temp': 16, 'rain': 0.54, 'wind': 20, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 46, 'city': 'Brasov', 'temp': 28, 'rain': 0.3, 'wind': 2, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 62, 'city': 'Brasov', 'temp': 22, 'rain': 0.82, 'wind': 16, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 8, 'city': 'Pascani', 'temp': 26, 'rain': 0.07, 'wind': 1, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 43, 'city': 'Cluj', 'temp': -1, 'rain': 0.32, 'wind': 21, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 39, 'city': 'Pascani', 'temp': -4, 'rain': 0.75, 'wind': 30, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 37, 'city': 'Pascani', 'temp': 26, 'rain': 0.33, 'wind': 8, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 22, 'city': 'Brasov', 'temp': 20, 'rain': 0.99, 'wind': 23, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 26, 'city': 'Brasov', 'temp': 16, 'rain': 0.76, 'wind': 28, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 1, 'city': 'Brasov', 'temp': 39, 'rain': 0.0, 'wind': 28, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 94, 'city': 'Brasov', 'temp': 7, 'rain': 0.86, 'wind': 25, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 51, 'city': 'Pascani', 'temp': 40, 'rain': 0.34, 'wind': 18, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 43, 'city': 'Cluj', 'temp': 26, 'rain': 0.62, 'wind': 0, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 3, 'city': 'Pascani', 'temp': 14, 'rain': 0.03, 'wind': 17, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 78, 'city': 'Cluj', 'temp': 17, 'rain': 0.86, 'wind': 2, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 8, 'city': 'Cluj', 'temp': 11, 'rain': 0.59, 'wind': 5, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 26, 'city': 'Cluj', 'temp': 2, 'rain': 0.33, 'wind': 15, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 81, 'city': 'Cluj', 'temp': 26, 'rain': 0.81, 'wind': 17, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 48, 'city': 'Pascani', 'temp': 35, 'rain': 0.36, 'wind': 9, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 77, 'city': 'Brasov', 'temp': 19, 'rain': 0.11, 'wind': 12, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 89, 'city': 'Pascani', 'temp': 17, 'rain': 0.06, 'wind': 12, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 38, 'city': 'Brasov', 'temp': 28, 'rain': 0.41, 'wind': 8, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 7, 'city': 'Cluj', 'temp': 24, 'rain': 0.78, 'wind': 20, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 30, 'city': 'Pascani', 'temp': 29, 'rain': 0.49, 'wind': 19, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 8, 'city': 'Cluj', 'temp': 38, 'rain': 0.57, 'wind': 1, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 22, 'city': 'Pascani', 'temp': 36, 'rain': 0.31, 'wind': 23, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 77, 'city': 'Pascani', 'temp': 9, 'rain': 0.58, 'wind': 29, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 6, 'city': 'Brasov', 'temp': 36, 'rain': 0.26, 'wind': 12, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 53, 'city': 'Cluj', 'temp': -3, 'rain': 0.97, 'wind': 15, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 0, 'city': 'Brasov', 'temp': -3, 'rain': 0.15, 'wind': 25, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 91, 'city': 'Pascani', 'temp': 14, 'rain': 0.31, 'wind': 4, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 45, 'city': 'Brasov', 'temp': 23, 'rain': 0.25, 'wind': 18, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 11, 'city': 'Cluj', 'temp': 26, 'rain': 0.51, 'wind': 30, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 35, 'city': 'Cluj', 'temp': 8, 'rain': 0.03, 'wind': 24, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 84, 'city': 'Brasov', 'temp': 18, 'rain': 0.7, 'wind': 15, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 3, 'city': 'Brasov', 'temp': 20, 'rain': 0.44, 'wind': 5, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 62, 'city': 'Brasov', 'temp': 9, 'rain': 0.32, 'wind': 10, 'direction': 'NW', 'date': '2.01.2023'} 
{'stationid': 8, 'city': 'Cluj', 'temp': 4, 'rain': 0.42, 'wind': 9, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 15, 'city': 'Brasov', 'temp': 25, 'rain': 0.3, 'wind': 18, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 9, 'city': 'Brasov', 'temp': 21, 'rain': 0.41, 'wind': 29, 'direction': 'SE', 'date': '4.01.2023'} 
{'stationid': 50, 'city': 'Pascani', 'temp': 21, 'rain': 0.81, 'wind': 12, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 65, 'city': 'Pascani', 'temp': 3, 'rain': 0.65, 'wind': 26, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 90, 'city': 'Brasov', 'temp': 21, 'rain': 0.34, 'wind': 19, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 86, 'city': 'Pascani', 'temp': 3, 'rain': 0.48, 'wind': 28, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 31, 'city': 'Brasov', 'temp': 5, 'rain': 0.79, 'wind': 15, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 12, 'city': 'Pascani', 'temp': -9, 'rain': 0.46, 'wind': 16, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 4, 'city': 'Cluj', 'temp': -1, 'rain': 0.52, 'wind': 16, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 48, 'city': 'Brasov', 'temp': -6, 'rain': 0.27, 'wind': 12, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 22, 'city': 'Brasov', 'temp': 31, 'rain': 0.96, 'wind': 28, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 60, 'city': 'Pascani', 'temp': 36, 'rain': 0.61, 'wind': 8, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 100, 'city': 'Pascani', 'temp': -6, 'rain': 0.32, 'wind': 1, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 68, 'city': 'Pascani', 'temp': 36, 'rain': 0.59, 'wind': 26, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 0, 'city': 'Brasov', 'temp': 31, 'rain': 0.42, 'wind': 18, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 38, 'city': 'Pascani', 'temp': 28, 'rain': 0.8, 'wind': 24, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 67, 'city': 'Pascani', 'temp': 23, 'rain': 0.53, 'wind': 8, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 20, 'city': 'Cluj', 'temp': 14, 'rain': 0.96, 'wind': 4, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 9, 'city': 'Pascani', 'temp': -9, 'rain': 0.33, 'wind': 17, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 40, 'city': 'Brasov', 'temp': 25, 'rain': 0.73, 'wind': 6, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 71, 'city': 'Pascani', 'temp': 30, 'rain': 0.47, 'wind': 0, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 53, 'city': 'Brasov', 'temp': -3, 'rain': 0.42, 'wind': 30, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 87, 'city': 'Brasov', 'temp': 25, 'rain': 0.9, 'wind': 30, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 77, 'city': 'Cluj', 'temp': 39, 'rain': 0.84, 'wind': 9, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 6, 'city': 'Pascani', 'temp': 33, 'rain': 0.05, 'wind': 18, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 7, 'city': 'Pascani', 'temp': 14, 'rain': 0.34, 'wind': 3, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 58, 'city': 'Cluj', 'temp': 32, 'rain': 0.7, 'wind': 10, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 12, 'city': 'Pascani', 'temp': 38, 'rain': 0.45, 'wind': 18, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 78, 'city': 'Cluj', 'temp': 22, 'rain': 0.34, 'wind': 3, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 20, 'city': 'Pascani', 'temp': 19, 'rain': 0.11, 'wind': 29, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 65, 'city': 'Brasov', 'temp': -9, 'rain': 0.75, 'wind': 7, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 80, 'city': 'Pascani', 'temp': 29, 'rain': 0.65, 'wind': 8, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 21, 'city': 'Brasov', 'temp': 22, 'rain': 0.26, 'wind': 25, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 9, 'city': 'Cluj', 'temp': -8, 'rain': 0.98, 'wind': 7, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 6, 'city': 'Brasov', 'temp': 32, 'rain': 0.26, 'wind': 14, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 4, 'city': 'Cluj', 'temp': 28, 'rain': 0.45, 'wind': 10, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 28, 'city': 'Brasov', 'temp': 1, 'rain': 0.38, 'wind': 15, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 98, 'city': 'Brasov', 'temp': 30, 'rain': 0.42, 'wind': 11, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 56, 'city': 'Cluj', 'temp': -7, 'rain': 0.4, 'wind': 14, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 94, 'city': 'Cluj', 'temp': -3, 'rain': 0.81, 'wind': 5, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 39, 'city': 'Pascani', 'temp': 16, 'rain': 0.68, 'wind': 26, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 88, 'city': 'Brasov', 'temp': 9, 'rain': 0.79, 'wind': 1, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 11, 'city': 'Pascani', 'temp': -10, 'rain': 0.3, 'wind': 10, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 3, 'city': 'Cluj', 'temp': 10, 'rain': 0.03, 'wind': 19, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 86, 'city': 'Cluj', 'temp': -10, 'rain': 0.15, 'wind': 0, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 93, 'city': 'Cluj', 'temp': 13, 'rain': 0.58, 'wind': 14, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 48, 'city': 'Pascani', 'temp': 3, 'rain': 0.69, 'wind': 21, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 5, 'city': 'Brasov', 'temp': 5, 'rain': 0.25, 'wind': 0, 'direction': 'W', 'date': '4.01.2023'} 
{'stationid': 62, 'city': 'Brasov', 'temp': 22, 'rain': 0.15, 'wind': 1, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 44, 'city': 'Pascani', 'temp': -3, 'rain': 0.76, 'wind': 6, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 89, 'city': 'Brasov', 'temp': 36, 'rain': 0.16, 'wind': 5, 'direction': 'SW', 'date': '4.01.2023'} 
{'stationid': 65, 'city': 'Cluj', 'temp': 3, 'rain': 0.69, 'wind': 13, 'direction': 'SE', 'date': '4.01.2023'} 
{'stationid': 47, 'city': 'Pascani', 'temp': -4, 'rain': 0.26, 'wind': 13, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 36, 'city': 'Pascani', 'temp': 27, 'rain': 0.55, 'wind': 2, 'direction': 'N', 'date': '3.01.2023'} 
{'stationid': 87, 'city': 'Cluj', 'temp': 31, 'rain': 0.99, 'wind': 14, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 43, 'city': 'Brasov', 'temp': 19, 'rain': 0.47, 'wind': 13, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 86, 'city': 'Brasov', 'temp': 21, 'rain': 0.6, 'wind': 16, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 76, 'city': 'Pascani', 'temp': 6, 'rain': 0.97, 'wind': 7, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 73, 'city': 'Pascani', 'temp': 11, 'rain': 0.52, 'wind': 27, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 82, 'city': 'Pascani', 'temp': 32, 'rain': 0.02, 'wind': 11, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 76, 'city': 'Brasov', 'temp': 35, 'rain': 0.11, 'wind': 13, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 35, 'city': 'Pascani', 'temp': 17, 'rain': 0.31, 'wind': 20, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 94, 'city': 'Brasov', 'temp': 36, 'rain': 0.46, 'wind': 24, 'direction': 'NE', 'date': '4.01.2023'} 
{'stationid': 73, 'city': 'Cluj', 'temp': 4, 'rain': 0.07, 'wind': 4, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 62, 'city': 'Cluj', 'temp': -5, 'rain': 0.08, 'wind': 2, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 15, 'city': 'Pascani', 'temp': 8, 'rain': 0.39, 'wind': 15, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 46, 'city': 'Cluj', 'temp': 27, 'rain': 0.22, 'wind': 10, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 68, 'city': 'Brasov', 'temp': -5, 'rain': 0.08, 'wind': 9, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 12, 'city': 'Cluj', 'temp': 27, 'rain': 0.49, 'wind': 4, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 36, 'city': 'Cluj', 'temp': 25, 'rain': 0.67, 'wind': 10, 'direction': 'N', 'date': '2.01.2023'} 
{'stationid': 3, 'city': 'Cluj', 'temp': 10, 'rain': 0.63, 'wind': 18, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 51, 'city': 'Cluj', 'temp': 36, 'rain': 0.86, 'wind': 7, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 33, 'city': 'Pascani', 'temp': -2, 'rain': 0.3, 'wind': 30, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 44, 'city': 'Cluj', 'temp': 20, 'rain': 0.36, 'wind': 30, 'direction': 'S', 'date': '4.01.2023'} 
{'stationid': 2, 'city': 'Cluj', 'temp': 20, 'rain': 0.3, 'wind': 21, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 63, 'city': 'Brasov', 'temp': 1, 'rain': 0.9, 'wind': 19, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 45, 'city': 'Pascani', 'temp': 30, 'rain': 0.98, 'wind': 3, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 14, 'city': 'Cluj', 'temp': 39, 'rain': 0.37, 'wind': 6, 'direction': 'S', 'date': '2.01.2023'} 
{'stationid': 69, 'city': 'Pascani', 'temp': 8, 'rain': 0.05, 'wind': 6, 'direction': 'W', 'date': '3.01.2023'} 
{'stationid': 43, 'city': 'Brasov', 'temp': 17, 'rain': 0.41, 'wind': 5, 'direction': 'NE', 'date': '3.01.2023'} 
{'stationid': 21, 'city': 'Pascani', 'temp': -5, 'rain': 0.39, 'wind': 21, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 63, 'city': 'Cluj', 'temp': 17, 'rain': 0.41, 'wind': 12, 'direction': 'S', 'date': '3.01.2023'} 
{'stationid': 76, 'city': 'Pascani', 'temp': -10, 'rain': 0.23, 'wind': 1, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 37, 'city': 'Brasov', 'temp': 7, 'rain': 0.64, 'wind': 4, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 17, 'city': 'Pascani', 'temp': 38, 'rain': 0.62, 'wind': 15, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 64, 'city': 'Brasov', 'temp': 24, 'rain': 0.0, 'wind': 4, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 16, 'city': 'Cluj', 'temp': 4, 'rain': 0.85, 'wind': 22, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 85, 'city': 'Brasov', 'temp': -7, 'rain': 0.34, 'wind': 20, 'direction': 'NW', 'date': '1.01.2023'} 
{'stationid': 78, 'city': 'Brasov', 'temp': 14, 'rain': 0.35, 'wind': 12, 'direction': 'E', 'date': '4.01.2023'} 
{'stationid': 73, 'city': 'Cluj', 'temp': -6, 'rain': 0.62, 'wind': 14, 'direction': 'E', 'date': '3.01.2023'} 
{'stationid': 27, 'city': 'Brasov', 'temp': 36, 'rain': 0.26, 'wind': 25, 'direction': 'SE', 'date': '2.01.2023'} 
{'stationid': 12, 'city': 'Brasov', 'temp': 21, 'rain': 0.51, 'wind': 13, 'direction': 'S', 'date': '1.01.2023'} 
{'stationid': 85, 'city': 'Brasov', 'temp': -1, 'rain': 0.15, 'wind': 15, 'direction': 'E', 'date': '1.01.2023'} 
{'stationid': 17, 'city': 'Pascani', 'temp': 26, 'rain': 0.08, 'wind': 7, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 85, 'city': 'Cluj', 'temp': -9, 'rain': 0.87, 'wind': 13, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 29, 'city': 'Cluj', 'temp': -4, 'rain': 0.8, 'wind': 24, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 30, 'city': 'Brasov', 'temp': 32, 'rain': 0.78, 'wind': 6, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 33, 'city': 'Brasov', 'temp': 19, 'rain': 0.31, 'wind': 1, 'direction': 'SW', 'date': '2.01.2023'} 
{'stationid': 97, 'city': 'Cluj', 'temp': -5, 'rain': 0.92, 'wind': 2, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 1, 'city': 'Pascani', 'temp': 11, 'rain': 0.16, 'wind': 0, 'direction': 'NE', 'date': '2.01.2023'} 
{'stationid': 41, 'city': 'Pascani', 'temp': 16, 'rain': 0.83, 'wind': 9, 'direction': 'NE', 'date': '1.01.2023'} 
{'stationid': 79, 'city': 'Pascani', 'temp': 40, 'rain': 0.47, 'wind': 20, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 56, 'city': 'Cluj', 'temp': 28, 'rain': 0.71, 'wind': 14, 'direction': 'NE', 'date': '2.01.2023'} 
